combo;rang;type_main
[ 1 17 26 28 29];158442;4
[ 1  4 26 28 29];158442;4
[ 1 16 26 28 43];158442;4
[ 1 16 26 28 30];158442;4
[ 1 16 17 26 28];158442;4
[ 1  4 16 26 28];158442;4
[ 1  3 26 28 43];158442;4
[ 1  3 26 28 30];158442;4
[ 1  3 17 26 28];158442;4
[ 1 26 28 30 42];158442;4
[14 26 41 42 43];158442;4
[ 2  3 14 17 26];158442;4
[ 2  3 17 26 27];158442;4
[15 26 30 40 42];158442;4
[15 17 26 40 42];158442;4
[ 4 15 26 40 42];158442;4
[15 26 29 40 43];158442;4
[15 26 29 30 40];158442;4
[15 17 26 29 40];158442;4
[ 4 15 26 29 40];158442;4
[15 16 26 40 43];158442;4
[15 16 26 30 40];158442;4
[15 16 17 26 40];158442;4
[ 4 15 16 26 40];158442;4
[ 3 15 26 40 43];158442;4
[ 3 15 26 30 40];158442;4
[15 26 40 42 43];158442;4
[ 3 15 17 26 40];158442;4
[ 2 26 40 42 43];158442;4
[ 2 26 30 40 42];158442;4
[ 2 17 26 40 42];158442;4
[ 2  4 26 40 42];158442;4
[ 2 26 29 40 43];158442;4
[ 2 26 29 30 40];158442;4
[ 2 17 26 29 40];158442;4
[ 2  4 26 29 40];158442;4
[ 2 16 26 40 43];158442;4
[ 2 16 26 30 40];158442;4
[ 2 16 17 26 40];158442;4
[ 2  4 16 26 40];158442;4
[ 2  3 26 40 43];158442;4
[ 3  4 15 26 40];158442;4
[ 2  3 26 30 40];158442;4
[ 3  4 26 28 40];158442;4
[ 3 26 28 30 40];158442;4
[ 2  3  4 26 27];158442;4
[17 26 40 41 42];158442;4
[ 4 26 40 41 42];158442;4
[26 29 40 41 43];158442;4
[26 29 30 40 41];158442;4
[17 26 29 40 41];158442;4
[ 4 26 29 40 41];158442;4
[16 26 40 41 43];158442;4
[16 26 30 40 41];158442;4
[16 17 26 40 41];158442;4
[ 4 16 26 40 41];158442;4
[ 3 26 40 41 43];158442;4
[ 3 26 30 40 41];158442;4
[ 3 17 26 28 40];158442;4
[ 3 17 26 40 41];158442;4
[26 28 40 42 43];158442;4
[26 28 30 40 42];158442;4
[17 26 28 40 42];158442;4
[ 4 26 28 40 42];158442;4
[26 28 29 40 43];158442;4
[26 28 29 30 40];158442;4
[17 26 28 29 40];158442;4
[ 4 26 28 29 40];158442;4
[16 26 28 40 43];158442;4
[16 26 28 30 40];158442;4
[16 17 26 28 40];158442;4
[ 4 16 26 28 40];158442;4
[ 3 26 28 40 43];158442;4
[ 3  4 26 40 41];158442;4
[ 2  3 17 26 40];158442;4
[26 30 40 41 42];158442;4
[26 27 41 42 43];158442;4
[15 17 26 27 42];158442;4
[ 4 15 26 27 42];158442;4
[15 26 27 29 43];158442;4
[15 26 27 29 30];158442;4
[15 17 26 27 29];158442;4
[ 4 15 26 27 29];158442;4
[15 16 26 27 43];158442;4
[15 16 26 27 30];158442;4
[15 16 17 26 27];158442;4
[ 4 15 16 26 27];158442;4
[ 3 15 26 27 43];158442;4
[ 3 15 26 27 30];158442;4
[ 3 15 17 26 27];158442;4
[15 26 27 30 42];158442;4
[ 3  4 15 26 27];158442;4
[ 2 26 27 30 42];158442;4
[ 2 17 26 27 42];158442;4
[ 2  4 26 27 42];158442;4
[ 2 26 27 29 43];158442;4
[ 2 26 27 29 30];158442;4
[ 2 17 26 27 29];158442;4
[ 2  4 26 27 29];158442;4
[ 2 16 26 27 43];158442;4
[ 2 16 26 27 30];158442;4
[ 2 16 17 26 27];158442;4
[ 2  4 16 26 27];158442;4
[ 2  3 26 27 43];158442;4
[ 2  3  4 26 40];158442;4
[ 2 26 27 42 43];158442;4
[15 26 27 42 43];158442;4
[ 2  3 26 27 30];158442;4
[ 3 17 26 27 28];158442;4
[ 3  4 26 27 28];158442;4
[26 27 30 41 42];158442;4
[17 26 27 41 42];158442;4
[ 4 26 27 41 42];158442;4
[26 27 29 41 43];158442;4
[26 27 29 30 41];158442;4
[17 26 27 29 41];158442;4
[ 4 26 27 29 41];158442;4
[16 26 27 30 41];158442;4
[16 17 26 27 41];158442;4
[ 4 16 26 27 41];158442;4
[ 3 26 27 41 43];158442;4
[ 3 26 27 30 41];158442;4
[ 3 17 26 27 41];158442;4
[16 26 27 41 43];158442;4
[26 27 28 42 43];158442;4
[ 3  4 26 27 41];158442;4
[ 3 26 27 28 43];158442;4
[ 4 16 26 27 28];158442;4
[16 17 26 27 28];158442;4
[16 26 27 28 43];158442;4
[ 4 26 27 28 29];158442;4
[16 26 27 28 30];158442;4
[ 3 26 27 28 30];158442;4
[26 27 28 29 43];158442;4
[ 4 26 27 28 42];158442;4
[17 26 27 28 42];158442;4
[26 27 28 30 42];158442;4
[17 26 27 28 29];158442;4
[ 3 13 14 15 25];158443;4
[ 2 13 14 16 25];158443;4
[ 2 13 14 25 29];158443;4
[ 2 13 14 25 42];158443;4
[13 14 15 25 29];158443;4
[ 3 13 14 25 41];158443;4
[ 3 13 14 25 28];158443;4
[13 14 16 25 28];158443;4
[13 14 25 28 29];158443;4
[13 14 25 28 42];158443;4
[ 2  3 13 14 25];158443;4
[13 14 15 25 42];158443;4
[ 1 13 25 41 42];158443;4
[ 1  2 13 16 25];158443;4
[ 1 13 16 25 41];158443;4
[ 1  3 13 25 41];158443;4
[ 1 13 25 28 42];158443;4
[ 1 13 25 28 29];158443;4
[ 1 13 16 25 28];158443;4
[ 1  3 13 25 28];158443;4
[ 1 13 15 25 42];158443;4
[ 1 13 15 25 29];158443;4
[ 1 13 15 16 25];158443;4
[ 1  3 13 15 25];158443;4
[ 1  2 13 25 42];158443;4
[ 1  2 13 25 29];158443;4
[ 3 13 25 40 41];158443;4
[ 1 13 25 29 41];158443;4
[13 14 16 25 41];158443;4
[ 3 13 25 27 41];158443;4
[13 14 25 41 42];158443;4
[ 1  2  3 13 25];158443;4
[13 25 28 40 42];158443;4
[13 25 28 29 40];158443;4
[13 16 25 28 40];158443;4
[ 3 13 25 28 40];158443;4
[13 15 25 40 42];158443;4
[13 15 25 29 40];158443;4
[13 15 16 25 40];158443;4
[ 3 13 15 25 40];158443;4
[ 2 13 25 40 42];158443;4
[ 2 13 25 29 40];158443;4
[ 2 13 16 25 40];158443;4
[ 2  3 13 25 40];158443;4
[13 14 25 29 41];158443;4
[13 25 27 41 42];158443;4
[13 16 25 27 41];158443;4
[13 25 27 28 42];158443;4
[13 25 27 28 29];158443;4
[13 16 25 27 28];158443;4
[ 3 13 25 27 28];158443;4
[13 15 25 27 42];158443;4
[13 15 25 27 29];158443;4
[13 15 16 25 27];158443;4
[ 3 13 15 25 27];158443;4
[ 2 13 25 27 42];158443;4
[ 2 13 25 27 29];158443;4
[ 2 13 16 25 27];158443;4
[ 2  3 13 25 27];158443;4
[13 25 27 29 41];158443;4
[ 0 25 40 41 42];158443;4
[ 0  2  3 25 27];158443;4
[ 0 16 25 40 41];158443;4
[ 0 14 25 28 42];158443;4
[ 0 14 25 28 29];158443;4
[ 0 14 16 25 28];158443;4
[ 0  3 14 25 28];158443;4
[ 0 14 15 25 42];158443;4
[ 0 14 15 25 29];158443;4
[ 0 14 15 16 25];158443;4
[ 0  3 14 15 25];158443;4
[ 0  2 14 25 42];158443;4
[ 0  2 14 25 29];158443;4
[ 0  2 14 16 25];158443;4
[ 0  2  3 14 25];158443;4
[ 0  1 25 41 42];158443;4
[ 0  3 14 25 41];158443;4
[ 0  1 25 29 41];158443;4
[ 0  1  3 25 41];158443;4
[ 0  1 25 28 42];158443;4
[ 0  1 25 28 29];158443;4
[ 0  1 16 25 28];158443;4
[ 0  1  3 25 28];158443;4
[ 0  1 15 25 42];158443;4
[ 0  1 15 25 29];158443;4
[ 0  1 15 16 25];158443;4
[ 0  1  3 15 25];158443;4
[ 0  1  2 25 42];158443;4
[ 0  1  2 25 29];158443;4
[ 0  1  2 16 25];158443;4
[13 16 25 40 41];158443;4
[ 0  1 16 25 41];158443;4
[ 0 25 29 40 41];158443;4
[ 0 14 16 25 41];158443;4
[ 0 14 25 41 42];158443;4
[ 0  3 25 40 41];158443;4
[ 0 25 28 40 42];158443;4
[ 0 25 28 29 40];158443;4
[ 0 16 25 28 40];158443;4
[ 0  3 25 28 40];158443;4
[ 0 15 25 40 42];158443;4
[ 0 15 25 29 40];158443;4
[ 0 15 16 25 40];158443;4
[ 0  3 15 25 40];158443;4
[ 0  2 25 40 42];158443;4
[ 0  2 25 29 40];158443;4
[ 0  2 16 25 40];158443;4
[ 0  2  3 25 40];158443;4
[ 0 14 25 29 41];158443;4
[ 0 25 27 41 42];158443;4
[ 0 16 25 27 41];158443;4
[ 0  3 25 27 41];158443;4
[ 0 25 27 28 42];158443;4
[ 0 25 27 28 29];158443;4
[ 0 16 25 27 28];158443;4
[ 0  3 25 27 28];158443;4
[ 0 15 25 27 42];158443;4
[ 0 15 25 27 29];158443;4
[ 0 15 16 25 27];158443;4
[ 0  3 15 25 27];158443;4
[ 0  2 25 27 42];158443;4
[ 0  2 25 27 29];158443;4
[ 0  2 16 25 27];158443;4
[ 0 25 27 29 41];158443;4
[13 25 29 40 41];158443;4
[16 25 39 40 41];158443;4
[ 1  2  3 25 26];158443;4
[ 3 14 25 39 41];158443;4
[14 25 28 39 42];158443;4
[14 25 28 29 39];158443;4
[14 16 25 28 39];158443;4
[ 3 14 25 28 39];158443;4
[14 15 25 39 42];158443;4
[14 15 25 29 39];158443;4
[14 15 16 25 39];158443;4
[ 3 14 15 25 39];158443;4
[ 2 14 25 39 42];158443;4
[ 2 14 25 29 39];158443;4
[ 2 14 16 25 39];158443;4
[ 2  3 14 25 39];158443;4
[14 16 25 39 41];158443;4
[ 1 25 39 41 42];158443;4
[ 1 16 25 39 41];158443;4
[ 1  3 25 39 41];158443;4
[ 1 25 28 39 42];158443;4
[ 1 25 28 29 39];158443;4
[ 1 16 25 28 39];158443;4
[ 1  3 25 28 39];158443;4
[ 1 15 25 39 42];158443;4
[ 1 15 25 29 39];158443;4
[ 1 15 16 25 39];158443;4
[ 1  3 15 25 39];158443;4
[ 1  2 25 39 42];158443;4
[ 1  2 25 29 39];158443;4
[ 1  2 16 25 39];158443;4
[ 1 25 29 39 41];158443;4
[ 1  2  3 25 39];158443;4
[14 25 29 39 41];158443;4
[ 2  3 25 27 39];158443;4
[ 3 25 39 40 41];158443;4
[25 28 39 40 42];158443;4
[25 28 29 39 40];158443;4
[16 25 28 39 40];158443;4
[ 3 25 28 39 40];158443;4
[15 25 39 40 42];158443;4
[15 25 29 39 40];158443;4
[15 16 25 39 40];158443;4
[ 3 15 25 39 40];158443;4
[ 2 25 39 40 42];158443;4
[ 2 25 29 39 40];158443;4
[ 2 16 25 39 40];158443;4
[ 2  3 25 39 40];158443;4
[14 25 39 41 42];158443;4
[25 27 39 41 42];158443;4
[16 25 27 39 41];158443;4
[ 3 25 27 39 41];158443;4
[25 27 28 39 42];158443;4
[25 27 28 29 39];158443;4
[16 25 27 28 39];158443;4
[ 3 25 27 28 39];158443;4
[15 25 27 39 42];158443;4
[15 25 27 29 39];158443;4
[15 16 25 27 39];158443;4
[ 3 15 25 27 39];158443;4
[ 2 25 27 39 42];158443;4
[ 2 25 27 29 39];158443;4
[ 2 16 25 27 39];158443;4
[25 27 29 39 41];158443;4
[13 25 40 41 42];158443;4
[25 26 40 41 42];158443;4
[16 25 26 40 41];158443;4
[ 3 14 25 26 41];158443;4
[14 25 26 28 42];158443;4
[14 25 26 28 29];158443;4
[14 16 25 26 28];158443;4
[ 3 14 25 26 28];158443;4
[14 15 25 26 42];158443;4
[14 15 25 26 29];158443;4
[14 15 16 25 26];158443;4
[ 3 14 15 25 26];158443;4
[ 2 14 25 26 42];158443;4
[ 2 14 25 26 29];158443;4
[ 2 14 16 25 26];158443;4
[ 2  3 14 25 26];158443;4
[14 16 25 26 41];158443;4
[ 1 25 26 41 42];158443;4
[ 1 16 25 26 41];158443;4
[ 1  3 25 26 41];158443;4
[ 1 25 26 28 42];158443;4
[ 1 25 26 28 29];158443;4
[ 1 16 25 26 28];158443;4
[ 1  3 25 26 28];158443;4
[ 1 15 25 26 42];158443;4
[ 1 15 25 26 29];158443;4
[ 1 15 16 25 26];158443;4
[ 1  3 15 25 26];158443;4
[ 1  2 25 26 42];158443;4
[ 1  2 25 26 29];158443;4
[ 1  2 16 25 26];158443;4
[ 1 25 26 29 41];158443;4
[25 26 29 40 41];158443;4
[14 25 26 29 41];158443;4
[ 2  3 25 26 27];158443;4
[ 3 25 26 40 41];158443;4
[25 26 28 40 42];158443;4
[25 26 28 29 40];158443;4
[16 25 26 28 40];158443;4
[ 3 25 26 28 40];158443;4
[15 25 26 40 42];158443;4
[15 25 26 29 40];158443;4
[15 16 25 26 40];158443;4
[ 3 15 25 26 40];158443;4
[ 2 25 26 40 42];158443;4
[ 2 25 26 29 40];158443;4
[ 2 16 25 26 40];158443;4
[ 2  3 25 26 40];158443;4
[14 25 26 41 42];158443;4
[25 26 27 41 42];158443;4
[16 25 26 27 41];158443;4
[ 3 25 26 27 41];158443;4
[25 26 27 28 42];158443;4
[25 26 27 28 29];158443;4
[16 25 26 27 28];158443;4
[ 3 25 26 27 28];158443;4
[15 25 26 27 42];158443;4
[15 25 26 27 29];158443;4
[15 16 25 26 27];158443;4
[ 3 15 25 26 27];158443;4
[ 2 25 26 27 42];158443;4
[ 2 25 26 27 29];158443;4
[ 2 16 25 26 27];158443;4
[25 26 27 29 41];158443;4
[ 0  1  2  3 25];158443;4
[ 0  1  2 12 29];158443;4
[12 29 39 40 41];158443;4
[12 13 14 16 41];158443;4
[ 3 12 13 14 41];158443;4
[12 13 14 28 42];158443;4
[12 13 14 28 29];158443;4
[12 13 14 16 28];158443;4
[ 3 12 13 14 28];158443;4
[12 13 14 15 42];158443;4
[12 13 14 15 29];158443;4
[12 13 14 15 16];158443;4
[ 3 12 13 14 15];158443;4
[ 2 12 13 14 42];158443;4
[ 2 12 13 14 29];158443;4
[ 2 12 13 14 16];158443;4
[12 13 14 29 41];158443;4
[ 2  3 12 13 14];158443;4
[ 1 12 13 29 41];158443;4
[ 1 12 13 16 41];158443;4
[ 1  3 12 13 41];158443;4
[ 1 12 13 28 42];158443;4
[ 1 12 13 28 29];158443;4
[ 1 12 13 16 28];158443;4
[ 1  3 12 13 28];158443;4
[ 1 12 13 15 42];158443;4
[ 1 12 13 15 29];158443;4
[ 1 12 13 15 16];158443;4
[ 1  3 12 13 15];158443;4
[ 1  2 12 13 42];158443;4
[ 1  2 12 13 29];158443;4
[ 1 12 13 41 42];158443;4
[ 1  2 12 13 16];158443;4
[12 13 14 41 42];158443;4
[ 2 12 13 16 27];158443;4
[12 13 16 40 41];158443;4
[ 3 12 13 40 41];158443;4
[12 13 28 40 42];158443;4
[12 13 28 29 40];158443;4
[12 13 16 28 40];158443;4
[ 3 12 13 28 40];158443;4
[12 13 15 40 42];158443;4
[12 13 15 29 40];158443;4
[12 13 15 16 40];158443;4
[ 3 12 13 15 40];158443;4
[ 2 12 13 40 42];158443;4
[ 2 12 13 29 40];158443;4
[ 2 12 13 16 40];158443;4
[ 2  3 12 13 27];158443;4
[ 2  3 12 13 40];158443;4
[12 13 27 29 41];158443;4
[12 13 16 27 41];158443;4
[ 3 12 13 27 41];158443;4
[12 13 27 28 42];158443;4
[12 13 27 28 29];158443;4
[12 13 16 27 28];158443;4
[ 3 12 13 27 28];158443;4
[12 13 15 27 42];158443;4
[12 13 15 27 29];158443;4
[12 13 15 16 27];158443;4
[ 3 12 13 15 27];158443;4
[ 2 12 13 27 42];158443;4
[ 2 12 13 27 29];158443;4
[12 13 27 41 42];158443;4
[12 13 29 40 41];158443;4
[ 1  2  3 12 13];158443;4
[ 0 12 29 40 41];158443;4
[ 0 12 14 16 41];158443;4
[ 0  3 12 14 41];158443;4
[ 0 12 14 28 42];158443;4
[ 0 12 14 28 29];158443;4
[ 0 12 14 16 28];158443;4
[ 0  3 12 14 28];158443;4
[ 0 12 14 15 42];158443;4
[ 0 12 14 15 29];158443;4
[ 0 12 14 15 16];158443;4
[ 0  3 12 14 15];158443;4
[ 0  2 12 14 42];158443;4
[ 0  2 12 14 29];158443;4
[ 0  2 12 14 16];158443;4
[ 0 12 14 29 41];158443;4
[ 0  2  3 12 14];158443;4
[ 0  1 12 29 41];158443;4
[ 0  1 12 16 41];158443;4
[ 0  1  3 12 41];158443;4
[ 0  1 12 28 42];158443;4
[ 0  1 12 28 29];158443;4
[ 0  1 12 16 28];158443;4
[ 0  1  3 12 28];158443;4
[ 0  1 12 15 42];158443;4
[ 0  1 12 15 29];158443;4
[ 0  1 12 15 16];158443;4
[ 0  1  3 12 15];158443;4
[ 0  1  2 12 42];158443;4
[25 29 39 40 41];158443;4
[ 0  1 12 41 42];158443;4
[ 0 12 40 41 42];158443;4
[ 0 12 14 41 42];158443;4
[ 0  2 12 16 27];158443;4
[ 0 12 16 40 41];158443;4
[ 0  3 12 40 41];158443;4
[ 0 12 28 40 42];158443;4
[ 0 12 28 29 40];158443;4
[ 0 12 16 28 40];158443;4
[ 0  3 12 28 40];158443;4
[ 0 12 15 40 42];158443;4
[ 0 12 15 29 40];158443;4
[ 0 12 15 16 40];158443;4
[ 0  3 12 15 40];158443;4
[ 0  2 12 40 42];158443;4
[ 0  2 12 29 40];158443;4
[ 0  2 12 16 40];158443;4
[ 0  2  3 12 27];158443;4
[ 0  2  3 12 40];158443;4
[ 0 12 27 29 41];158443;4
[ 0 12 16 27 41];158443;4
[ 0  3 12 27 41];158443;4
[ 0 12 27 28 42];158443;4
[ 0 12 27 28 29];158443;4
[ 0 12 16 27 28];158443;4
[ 0  3 12 27 28];158443;4
[ 0 12 15 27 42];158443;4
[ 0 12 15 27 29];158443;4
[ 0 12 15 16 27];158443;4
[ 0  3 12 15 27];158443;4
[ 0  2 12 27 42];158443;4
[ 0  2 12 27 29];158443;4
[ 0 12 27 41 42];158443;4
[12 39 40 41 42];158443;4
[12 13 40 41 42];158443;4
[ 1  2 12 16 26];158443;4
[12 14 16 39 41];158443;4
[ 3 12 14 39 41];158443;4
[12 14 28 39 42];158443;4
[12 14 28 29 39];158443;4
[12 14 16 28 39];158443;4
[ 3 12 14 28 39];158443;4
[12 14 15 39 42];158443;4
[12 14 15 29 39];158443;4
[12 14 15 16 39];158443;4
[ 3 12 14 15 39];158443;4
[ 2 12 14 39 42];158443;4
[ 2 12 14 29 39];158443;4
[ 2 12 14 16 39];158443;4
[12 14 29 39 41];158443;4
[ 2  3 12 14 39];158443;4
[ 1 12 29 39 41];158443;4
[ 1 12 16 39 41];158443;4
[ 1  3 12 39 41];158443;4
[ 1 12 28 39 42];158443;4
[ 1 12 28 29 39];158443;4
[ 1 12 16 28 39];158443;4
[ 1  3 12 28 39];158443;4
[ 1 12 15 39 42];158443;4
[ 1 12 15 29 39];158443;4
[ 1 12 15 16 39];158443;4
[ 1  3 12 15 39];158443;4
[ 1  2 12 39 42];158443;4
[ 1  2 12 29 39];158443;4
[ 1 12 39 41 42];158443;4
[ 1  2 12 16 39];158443;4
[12 14 39 41 42];158443;4
[ 2 12 16 27 39];158443;4
[12 16 39 40 41];158443;4
[ 3 12 39 40 41];158443;4
[12 28 39 40 42];158443;4
[12 28 29 39 40];158443;4
[12 16 28 39 40];158443;4
[ 3 12 28 39 40];158443;4
[12 15 39 40 42];158443;4
[12 15 29 39 40];158443;4
[12 15 16 39 40];158443;4
[ 3 12 15 39 40];158443;4
[ 2 12 39 40 42];158443;4
[ 2 12 29 39 40];158443;4
[ 2 12 16 39 40];158443;4
[ 2  3 12 27 39];158443;4
[ 2  3 12 39 40];158443;4
[12 27 29 39 41];158443;4
[12 16 27 39 41];158443;4
[ 3 12 27 39 41];158443;4
[12 27 28 39 42];158443;4
[12 27 28 29 39];158443;4
[12 16 27 28 39];158443;4
[ 3 12 27 28 39];158443;4
[12 15 27 39 42];158443;4
[12 15 27 29 39];158443;4
[12 15 16 27 39];158443;4
[ 3 12 15 27 39];158443;4
[ 2 12 27 39 42];158443;4
[ 2 12 27 29 39];158443;4
[12 27 39 41 42];158443;4
[ 1  2  3 12 26];158443;4
[ 1  2  3 12 39];158443;4
[12 26 29 40 41];158443;4
[12 14 16 26 41];158443;4
[ 3 12 14 26 41];158443;4
[12 14 26 28 42];158443;4
[12 14 26 28 29];158443;4
[12 14 16 26 28];158443;4
[ 3 12 14 26 28];158443;4
[12 14 15 26 42];158443;4
[12 14 15 26 29];158443;4
[12 14 15 16 26];158443;4
[ 3 12 14 15 26];158443;4
[ 2 12 14 26 42];158443;4
[ 2 12 14 26 29];158443;4
[ 2 12 14 16 26];158443;4
[12 14 26 29 41];158443;4
[ 2  3 12 14 26];158443;4
[ 1 12 26 29 41];158443;4
[ 1 12 16 26 41];158443;4
[ 1  3 12 26 41];158443;4
[ 1 12 26 28 42];158443;4
[ 1 12 26 28 29];158443;4
[ 1 12 16 26 28];158443;4
[ 1  3 12 26 28];158443;4
[ 1 12 15 26 42];158443;4
[ 1 12 15 26 29];158443;4
[ 1 12 15 16 26];158443;4
[ 1  3 12 15 26];158443;4
[ 1  2 12 26 42];158443;4
[ 1  2 12 26 29];158443;4
[ 1 12 26 41 42];158443;4
[12 26 40 41 42];158443;4
[12 14 26 41 42];158443;4
[ 2 12 16 26 27];158443;4
[12 16 26 40 41];158443;4
[ 3 12 26 40 41];158443;4
[12 26 28 40 42];158443;4
[12 26 28 29 40];158443;4
[12 16 26 28 40];158443;4
[ 3 12 26 28 40];158443;4
[12 15 26 40 42];158443;4
[12 15 26 29 40];158443;4
[12 15 16 26 40];158443;4
[ 3 12 15 26 40];158443;4
[ 2 12 26 40 42];158443;4
[ 2 12 26 29 40];158443;4
[ 2 12 16 26 40];158443;4
[ 2  3 12 26 27];158443;4
[ 2  3 12 26 40];158443;4
[12 26 27 29 41];158443;4
[12 16 26 27 41];158443;4
[ 3 12 26 27 41];158443;4
[12 26 27 28 42];158443;4
[12 26 27 28 29];158443;4
[12 16 26 27 28];158443;4
[ 3 12 26 27 28];158443;4
[12 15 26 27 42];158443;4
[12 15 26 27 29];158443;4
[12 15 16 26 27];158443;4
[ 3 12 15 26 27];158443;4
[ 2 12 26 27 42];158443;4
[ 2 12 26 27 29];158443;4
[12 26 27 41 42];158443;4
[25 39 40 41 42];158443;4
[38 39 40 41 42];158443;4
[ 0  1  2 16 38];158443;4
[13 14 29 41 51];158443;4
[13 14 16 41 51];158443;4
[ 3 13 14 41 51];158443;4
[13 14 28 42 51];158443;4
[13 14 28 29 51];158443;4
[13 14 16 28 51];158443;4
[ 3 13 14 28 51];158443;4
[13 14 15 42 51];158443;4
[13 14 15 29 51];158443;4
[13 14 15 16 51];158443;4
[ 3 13 14 15 51];158443;4
[ 2 13 14 42 51];158443;4
[ 2 13 14 29 51];158443;4
[ 2 13 14 16 51];158443;4
[ 2  3 13 14 51];158443;4
[ 1 13 41 42 51];158443;4
[ 1 13 29 41 51];158443;4
[ 1 13 16 41 51];158443;4
[ 1  3 13 41 51];158443;4
[ 1 13 28 42 51];158443;4
[ 1 13 28 29 51];158443;4
[ 1 13 16 28 51];158443;4
[ 1  3 13 28 51];158443;4
[ 1 13 15 42 51];158443;4
[ 1 13 15 29 51];158443;4
[ 1 13 15 16 51];158443;4
[ 1  3 13 15 51];158443;4
[13 14 41 42 51];158443;4
[ 2  3 13 27 51];158443;4
[ 2 13 16 27 51];158443;4
[ 2 13 27 29 51];158443;4
[13 29 40 41 51];158443;4
[13 16 40 41 51];158443;4
[ 3 13 40 41 51];158443;4
[13 28 40 42 51];158443;4
[13 28 29 40 51];158443;4
[13 16 28 40 51];158443;4
[ 3 13 28 40 51];158443;4
[13 15 40 42 51];158443;4
[13 15 29 40 51];158443;4
[13 15 16 40 51];158443;4
[ 3 13 15 40 51];158443;4
[ 2 13 40 42 51];158443;4
[ 2 13 29 40 51];158443;4
[ 1  2 13 42 51];158443;4
[ 2 13 16 40 51];158443;4
[13 27 41 42 51];158443;4
[13 27 29 41 51];158443;4
[13 16 27 41 51];158443;4
[ 3 13 27 41 51];158443;4
[13 27 28 42 51];158443;4
[13 27 28 29 51];158443;4
[13 16 27 28 51];158443;4
[ 3 13 27 28 51];158443;4
[13 15 27 42 51];158443;4
[13 15 27 29 51];158443;4
[13 15 16 27 51];158443;4
[ 3 13 15 27 51];158443;4
[ 2 13 27 42 51];158443;4
[ 2  3 13 40 51];158443;4
[ 1  2 13 29 51];158443;4
[ 1  2 13 16 51];158443;4
[ 1  2  3 13 51];158443;4
[ 0 14 41 42 51];158443;4
[ 0 14 29 41 51];158443;4
[ 0 14 16 41 51];158443;4
[ 0  3 14 41 51];158443;4
[ 0 14 28 42 51];158443;4
[ 0 14 28 29 51];158443;4
[ 0 14 16 28 51];158443;4
[ 0  3 14 28 51];158443;4
[ 0 14 15 42 51];158443;4
[ 0 14 15 29 51];158443;4
[ 0 14 15 16 51];158443;4
[ 0  3 14 15 51];158443;4
[ 0  2 14 42 51];158443;4
[ 0  2  3 27 51];158443;4
[ 0  2 14 29 51];158443;4
[ 0  2  3 14 51];158443;4
[ 0  1 41 42 51];158443;4
[ 0  1 29 41 51];158443;4
[ 0  1 16 41 51];158443;4
[ 0  1  3 41 51];158443;4
[ 0  1 28 42 51];158443;4
[ 0  1 28 29 51];158443;4
[ 0  1 16 28 51];158443;4
[ 0  1  3 28 51];158443;4
[ 0  1 15 42 51];158443;4
[ 0  1 15 29 51];158443;4
[ 0  1 15 16 51];158443;4
[ 0  1  3 15 51];158443;4
[ 0  2 14 16 51];158443;4
[13 40 41 42 51];158443;4
[ 0  2 16 27 51];158443;4
[ 0  2 27 42 51];158443;4
[ 0 40 41 42 51];158443;4
[ 0 29 40 41 51];158443;4
[ 0 16 40 41 51];158443;4
[ 0  3 40 41 51];158443;4
[ 0 28 40 42 51];158443;4
[ 0 28 29 40 51];158443;4
[ 0 16 28 40 51];158443;4
[ 0  3 28 40 51];158443;4
[ 0 15 40 42 51];158443;4
[ 0 15 29 40 51];158443;4
[ 0 15 16 40 51];158443;4
[ 0  3 15 40 51];158443;4
[ 0  2 40 42 51];158443;4
[ 0  2 27 29 51];158443;4
[ 0  2 29 40 51];158443;4
[ 0  2  3 40 51];158443;4
[ 0 27 41 42 51];158443;4
[ 0 27 29 41 51];158443;4
[ 0 16 27 41 51];158443;4
[ 0  3 27 41 51];158443;4
[ 0 27 28 42 51];158443;4
[ 0 27 28 29 51];158443;4
[ 0 16 27 28 51];158443;4
[ 0  3 27 28 51];158443;4
[ 0 15 27 42 51];158443;4
[ 0 15 27 29 51];158443;4
[ 0 15 16 27 51];158443;4
[ 0  3 15 27 51];158443;4
[ 0  2 16 40 51];158443;4
[ 1  2  3 26 51];158443;4
[ 1  2 16 26 51];158443;4
[ 1  2 26 29 51];158443;4
[14 29 39 41 51];158443;4
[14 16 39 41 51];158443;4
[ 3 14 39 41 51];158443;4
[14 28 39 42 51];158443;4
[14 28 29 39 51];158443;4
[14 16 28 39 51];158443;4
[ 3 14 28 39 51];158443;4
[14 15 39 42 51];158443;4
[14 15 29 39 51];158443;4
[14 15 16 39 51];158443;4
[ 3 14 15 39 51];158443;4
[ 2 14 39 42 51];158443;4
[ 2 14 29 39 51];158443;4
[14 39 41 42 51];158443;4
[ 2 14 16 39 51];158443;4
[ 1 39 41 42 51];158443;4
[ 1 29 39 41 51];158443;4
[ 1 16 39 41 51];158443;4
[ 1  3 39 41 51];158443;4
[ 1 28 39 42 51];158443;4
[ 1 28 29 39 51];158443;4
[ 1 16 28 39 51];158443;4
[ 1  3 28 39 51];158443;4
[ 1 15 39 42 51];158443;4
[ 1 15 29 39 51];158443;4
[ 1 15 16 39 51];158443;4
[ 1  3 15 39 51];158443;4
[ 1  2 39 42 51];158443;4
[ 2  3 14 39 51];158443;4
